Date,Open,High,Low,Close,Volume,"BOLLINGER BAND ® - BB - BBUpper(20,2)","BOLLINGER BAND ® - BB - BBLower(20,2)"
09/15/2014,199.16,199.32,198.38,198.981,76401421,201.584486930133,197.996623069867
09/16/2014,198.61,200.84,198.5,200.48,116200722,201.37287723918,198.52023276082
09/17/2014,200.77,201.68,199.75,200.75,151265896,201.33861591296,198.790494087041
09/18/2014,201.36,201.85,201.1,201.82,94990300,201.585580948144,198.833529051856
09/19/2014,201.52,201.899,200.29,200.7,121649147,201.621021244486,198.918088755515
09/22/2014,200.35,200.38,198.73,199.15,125552758,201.625508566933,198.909601433067
09/23/2014,198.43,199.26,197.95,198.01,111393319,201.835694731847,198.480415268154
09/24/2014,198.04,199.69,197.52,199.56,107275635,201.814891842589,198.424218157411
09/25/2014,199.04,199.05,196.27,196.34,150300028,202.28517550303,197.562934496971
09/26/2014,196.7,198.39,196.42,197.9,103546740,202.328947391387,197.295162608614
09/29/2014,196.2,197.89,196.05,197.54,95111605,202.319158880898,196.987951119102
09/30/2014,197.69,198.3,196.61,197.02,131302082,202.33425220121,196.61385779879
10/01/2014,196.7,196.77,193.91,194.35,177797862,202.750293038669,195.582816961331
10/02/2014,194.18,195.055,192.35,194.38,157285182,202.982080824081,194.768019175919
10/03/2014,195.68,196.94,195.08,196.52,121568769,202.740336073764,194.550763926236
10/06/2014,197.34,197.6,195.582,196.29,104778335,202.545877324763,194.315222675237
10/07/2014,195.28,195.72,193.22,193.26,147913498,202.792030270078,193.463069729922
10/08/2014,193.37,196.92,192.36,196.64,186461453,202.574238583198,193.337861416802
10/09/2014,196.33,196.6,192.58,192.74,210704601,202.587914767634,192.568185232366
10/10/2014,192.69,193.65,190.49,190.54,221908954,202.961121185798,191.335978814202
10/13/2014,190.46,191.15,187.3,187.4099,230938833,203.693460898138,189.446529101862
10/14/2014,188.42,189.82,187.04,187.7,215846527,203.791543126048,188.070446873952
10/15/2014,185.16,187.694,181.92,186.43,380714600,203.767585964257,186.662404035743
10/16/2014,183.06,187.58,182.89,186.27,270391490,203.269604380095,185.605385619905
10/17/2014,188.42,189.75,187.62,188.47,214624921,202.531673183913,185.120316816087
10/20/2014,188.13,190.45,188.07,190.3,130010813,201.858347797652,184.908642202348
10/21/2014,191.68,194.2,191.48,194.07,154948579,201.401191711501,184.971798288499
10/22/2014,194.41,194.91,192.61,192.69,151822409,200.519860331754,185.166129668246
10/23/2014,194.62,196.2,194.26,194.93,154944169,200.344792504848,185.200197495152
10/24/2014,195.25,196.49,194.49,196.43,117927286,200.097325052243,185.300664947757
10/27/2014,195.73,196.45,195.03,196.16,82953689,199.870498352803,185.389491647197
10/28/2014,196.82,198.42,196.73,198.41,106735936,200.131374343876,185.267615656124
10/29/2014,198.55,199.12,196.8,198.11,142557417,200.659324520902,185.115665479098
10/30/2014,197.58,199.95,197.4,199.38,113329976,201.391969186882,184.883020813118
10/31/2014,201.78,201.82,200.77,201.66,146902554,202.344941825826,184.444048174174
11/03/2014,201.92,202.45,201.305,201.77,93734143,203.268662776759,184.068327223241
11/04/2014,201.23,201.6,200.06,201.07,93342777,204.182054911012,183.935935088988
11/05/2014,202.54,202.59,201.45,202.34,91708574,205.046057107926,183.641932892074
11/06/2014,202.39,203.26,201.64,203.15,107089076,206.197854483484,183.531135516516
11/07/2014,203.17,203.5999,202.61,203.34,89539712,207.227686663618,183.781303336382
11/10/2014,203.38,204.04,203.13,203.98,66318964,207.992754885931,184.673245114069
11/11/2014,204.055,204.31,203.65,204.175,54499375,208.586066810291,185.727433189709
11/12/2014,203.35,204.24,203.31,203.96,90120295,208.700980909151,187.365519090849
11/13/2014,204.16,204.83,203.21,204.19,85357918,208.442163473278,189.416336526722
11/14/2014,204.1,204.49,203.72,204.24,80417514,208.189480918178,191.246019081822
11/17/2014,203.85,204.58,203.65,204.37,80440954,207.929942213032,192.912557786969
11/18/2014,204.44,205.92,204.44,205.55,76068107,208.224060050767,193.766439949233
11/19/2014,205.31,205.55,204.3,205.22,82373009,207.982563843374,195.260936156626
11/20/2014,204.26,205.71,204.18,205.58,72840326,207.942459805286,196.366040194714
11/21/2014,207.64,207.8445,205.98,206.68,142327285,208.143594232764,197.189905767236
11/24/2014,207.17,207.39,206.91,207.26,65880759,208.17308848065,198.270411519351
11/25/2014,207.54,207.79,206.8,207.11,79108301,208.363337165871,198.950162834129
11/26/2014,207.29,207.76,207.03,207.64,62167832,208.406857697241,199.859642302759
11/28/2014,207.49,207.87,206.91,207.2,57890088,208.399106481201,200.6493935188
12/01/2014,206.4,206.54,205.38,205.76,103968354,208.404987034929,201.053512965071
12/02/2014,205.81,207.34,205.782,207.085,74507192,208.542820457681,201.447179542319
12/03/2014,207.3,208.15,207.1,207.89,68951968,208.609680803004,202.062319196996
12/04/2014,207.54,208.265,206.7,207.66,91316591,208.719523696789,202.484476303211
12/05/2014,207.87,208.47,207.55,208,91025470,208.915550146117,202.773449853884
12/08/2014,207.52,208.12,205.93,206.61,108588152,208.86931333482,203.14668666518
12/09/2014,204.37,206.6,203.91,206.47,125180054,208.842711246387,203.422288753613
12/10/2014,205.91,205.98,202.93,203.1601,159856394,208.968901667897,203.194608332103
12/11/2014,203.88,206.19,203.71,204.19,159012805,208.94815699867,203.23835300133
12/12/2014,202.64,203.819,200.85,200.89,202330191,209.4964284854,202.3600815146
12/15/2014,201.98,202.53,198.78,199.51,189965750,210.183624486289,201.199885513711
12/16/2014,198.58,202.395,197.86,197.91,259543848,210.983139240669,199.754370759331
12/17/2014,198.44,202.34,198.29,201.79,253910092,211.00611867293,199.35539132707
12/18/2014,204.74,212.97,203.92,206.78,257633887,211.125758903341,199.391751096659
12/19/2014,206.43,207.33,205.6109,206.52,245084590,211.197308863106,199.414201136894
12/22/2014,206.75,207.47,206.46,207.47,148318934,211.283541566163,199.406968433837
12/23/2014,208.17,208.23,207.3991,207.75,122167931,211.343376712322,199.396133287678
12/24/2014,208.02,208.34,207.72,207.77,42963399,211.421587531472,199.383922468528
12/26/2014,208.31,208.85,208.25,208.44,57326703,211.53076480961,199.35474519039
12/29/2014,208.22,208.97,208.14,208.72,79643948,211.729330207012,199.308179792988
12/30/2014,208.21,208.37,207.51,207.6,73540761,211.887064801305,199.334445198695
12/31/2014,207.99,208.19,205.39,205.54,130333829,211.773257884681,199.293752115319
01/02/2015,206.38,206.88,204.18,205.43,121465865,211.555871464414,199.265138535586
01/05/2015,204.17,204.37,201.35,201.72,169632646,211.368472055223,198.858537944778
01/06/2015,202.09,202.72,198.855,199.82,209151408,211.215523140193,198.193486859807
01/07/2015,201.42,202.72,200.88,202.31,125346709,211.01859420309,197.96041579691
01/08/2015,204.01,206.16,203.99,205.9,147217784,210.960172943816,197.961837056184
01/09/2015,206.4,206.42,203.51,204.25,158567288,210.988346282744,198.042653717256
01/12/2015,204.41,204.6,201.92,202.65,144396067,210.961448029845,197.915551970156
01/13/2015,204.12,205.48,200.51,202.08,214553306,210.911175812343,198.084824187658
01/14/2015,199.65,201.1,198.57,200.86,192991092,210.792985768756,198.338014231244
01/15/2015,201.63,202.01,198.88,199.0199,176613906,210.626064528486,198.615925471514
01/16/2015,198.77,201.82,198.55,201.63,211879605,210.633535484203,198.592454515797
01/20/2015,202.4,202.72,200.17,202.055,130991069,210.409417461022,198.344072538979
01/21/2015,201.5,203.66,200.94,203.08,122942707,210.1790568551,198.2304331449
01/22/2015,203.99,206.26,202.33,206.1,174356029,209.989419643043,198.283070356957
01/23/2015,205.79,206.1,204.81,204.97,117516753,209.628368674893,198.366121325107
01/26/2015,204.71,205.56,203.85,205.45,92009711,209.287823696549,198.474666303452
01/27/2015,202.97,204.12,201.74,202.74,134044598,208.597268075528,198.595221924472
01/28/2015,204.17,204.29,199.91,200.14,168514312,207.794622296263,198.539867703737
01/29/2015,200.38,202.3,198.68,201.9902,173585424,207.063493642766,198.710016357234
01/30/2015,200.57,202.17,199.13,199.45,197729724,206.82826252118,198.336247478821
02/02/2015,200.05,202.03,197.86,201.92,163106969,206.452884618523,198.360625381477
02/03/2015,203,204.85,202.55,204.84,124212881,206.729724000354,198.395785999646
02/04/2015,203.92,205.38,203.51,204.06,134306728,206.79068106629,198.75882893371
02/05/2015,204.86,206.3,204.77,206.12,97953181,207.228755269722,198.701754730278
02/06/2015,206.56,207.24,204.92,205.55,125672026,207.165555996956,198.729954003045
02/09/2015,204.77,205.64,204.135,204.63,87219016,207.211189295631,198.722320704369
02/10/2015,205.88,207.12,204.6801,206.81,96164183,207.732847382774,198.616662617226
02/11/2015,206.61,207.45,205.83,206.93,91087785,208.225753359153,198.608756640847
02/12/2015,207.89,208.99,206.9727,208.92,97545949,209.037548393127,198.602961606873
02/13/2015,209.07,209.84,208.76,209.78,93670430,209.702170861688,199.014349138312
02/17/2015,209.4,210.32,209.1,210.11,76968199,210.523871392078,199.040648607922
02/18/2015,209.66,210.22,209.3401,210.13,80652941,211.231348727287,199.140671272713
02/19/2015,209.41,210.42,209.24,209.98,91462491,211.83810384167,199.22391615833
02/20/2015,209.48,211.33,208.73,211.239,140896392,212.56784344749,199.00807655251
02/23/2015,210.94,211.21,210.48,211.209,74411054,213.263798020873,198.936021979127
02/24/2015,211.12,212.05,210.76,211.81,72472263,213.991109095202,198.844710904798
02/25/2015,211.66,212.24,211.22,211.63,73061687,214.562461660575,199.162358339425
02/26/2015,211.52,211.71,210.65,211.38,72697868,214.709393473944,200.139426526056
02/27/2015,211.26,211.58,210.6,210.66,108075972,214.822597463636,200.893202536365
03/02/2015,210.78,212.06,210.72,211.99,87491428,214.50244005886,202.46735994114
03/03/2015,211.47,212.054,210.08,211.12,110325809,214.249007498911,203.640792501089
03/04/2015,210.4,210.49,209.06,210.2301,114497192,214.19469932723,204.234110672771
03/05/2015,210.62,210.8,209.85,210.46,76872957,213.937864411176,205.130945588824
03/06/2015,209.42,209.94,207.1,207.5,188127982,213.830406209586,205.376403790414
03/09/2015,207.74,208.79,207.5459,208.36,89818893,213.592511371907,205.895298628093
03/10/2015,206.71,206.81,204.93,204.98,157121263,213.518943995919,206.003866004081
03/11/2015,205.29,205.5,204.4,204.5,110145718,213.872021009508,205.419788990492
03/12/2015,205.26,207.175,205.2,207.1,93993523,213.859267183928,205.449542816072
03/13/2015,206.77,207.9338,204.58,205.8272,162410893,214.017158202845,204.982371797155
03/16/2015,206.71,208.69,205.8641,208.58,136099192,213.972526691182,204.907003308818
03/17/2015,207.69,208.42,206.98,207.96,94510422,213.89820427349,204.76632572651
03/18/2015,207.39,211.27,206.62,210.46,228808524,213.928480435391,204.769049564609
03/19/2015,209.96,210.4697,209.03,209.5,117917302,213.896020008107,204.753509991893
03/20/2015,209.71,211.02,209.4903,210.41,177715081,213.799086009818,204.767543990182
03/23/2015,210.42,211.11,210,210,71784536,213.665684593128,204.780045406872
03/24/2015,209.85,210.4,208.74,208.82,77805321,213.356243877247,204.790486122753
03/25/2015,209.07,209.35,205.71,205.76,159521708,213.12576922089,204.433960779111
03/26/2015,204.96,206.37,204.12,205.27,153067241,212.90440479182,204.044325208181
03/27/2015,205.13,205.95,204.9,205.74,118938966,212.691899348148,203.764830651852
03/30/2015,206.98,208.61,206.96,208.25,96180365,212.158812864527,203.923917135473
03/31/2015,207.26,208.1,206.36,206.43,126768703,211.725680721245,203.888049278755
04/01/2015,206.39,206.42,204.51,205.7,137303584,211.435909383628,203.724810616372
04/02/2015,205.62,206.98,205.4,206.435,86900906,211.027007942592,203.731212057408
04/06/2015,205.37,208.45,205.21,207.83,114368155,211.048527721445,203.742692278555
04/07/2015,207.855,208.76,207.24,207.28,81236337,210.967738431213,203.715481568787
04/08/2015,207.55,208.51,207.08,207.975,89351939,210.958910052937,204.023809947063
04/09/2015,207.78,209.18,207.19,208.9,85548854,210.942073507807,204.480646492193
04/10/2015,209.2,210.09,208.96,210.04,72722915,211.228943689756,204.487776310245
04/13/2015,209.87,210.63,209.03,209.09,74436594,211.297570969923,204.745429030077
04/14/2015,208.85,209.71,208.1,209.49,75099866,211.397656692014,204.736343307987
04/15/2015,210.05,211.04,209.95,210.43,99529320,211.675715775257,204.705284224743
04/16/2015,210.03,210.98,209.7928,210.37,68934864,211.659696302218,204.712303697782
04/17/2015,208.94,209.23,207.01,207.95,191113230,211.530248237379,204.686751762621
04/20/2015,209.06,210.25,208.96,209.85,92189481,211.434961059561,204.726038940439
04/21/2015,210.67,210.86,209.24,209.6,72559831,211.37345774197,204.74754225803
04/22/2015,210.01,210.85,208.9,210.63,78264616,211.636401841977,204.665598158023
04/23/2015,210.15,211.94,210.01,211.16,102585942,211.959907458525,204.882092541475
04/24/2015,211.66,211.97,211.11,211.6499,61327387,212.235167900142,205.244822099858
04/27/2015,212.33,212.48,210.54,210.77,79358126,212.306221936255,205.676768063745
04/28/2015,210.74,211.5,209.3301,211.44,86863531,212.611446710672,205.690543289328
04/29/2015,210.37,211.29,209.6,210.57,125684903,212.632942682314,206.083047317686
04/30/2015,209.88,210.35,207.62,208.46,161304890,212.34804686522,206.643943134781
05/01/2015,209.4,210.77,209.28,210.72,103399711,212.235376117766,207.185113882235
05/04/2015,211.23,212.02,211.1,211.32,70927235,212.347605966827,207.421884033174
05/05/2015,211.03,211.46,208.73,208.9,113326156,212.174012506876,207.757477493124
05/06/2015,209.56,209.93,206.76,208.04,135060151,212.165694515626,207.772295484374
05/07/2015,207.92,209.38,207.52,208.87,88244940,212.167151269042,207.767838730959
05/08/2015,210.88,211.86,210.78,211.62,155877260,212.361365808909,207.731624191091
05/11/2015,211.57,211.89,210.52,210.605,75708065,212.405900762573,207.838589237427
05/12/2015,209.61,210.63,208.62,209.98,119727592,212.413192136366,207.880297863634
05/13/2015,210.47,211.22,209.74,210.02,94667943,212.389487762481,207.86300223752
05/14/2015,211.24,212.32,210.91,212.21,95934006,212.656468837535,207.780021162465
05/15/2015,212.44,212.61,211.86,212.44,76510099,212.830544502032,208.054945497968
05/18/2015,212.24,213.4,212.16,213.1,74549685,213.239233033742,207.971256966258
05/19/2015,213.24,213.57,212.69,213.03,72114610,213.568523612624,207.984966387376
05/20/2015,213.15,213.78,212.504,212.88,76857530,213.825881225653,207.952608774347
05/21/2015,212.71,213.75,212.51,213.5,64764585,214.155470778156,207.857019221844
05/22/2015,213.04,213.54,212.91,212.99,57433495,214.329607282301,207.816892717699
05/26/2015,212.4,212.9089,210.2,210.7,124308584,214.327553669657,207.811946330344
05/27/2015,211.25,212.98,210.7612,212.7,93213981,214.464646569521,207.800853430479
05/28/2015,212.33,212.59,211.63,212.46,74974560,214.596937633897,207.857562366103
05/29/2015,212.38,212.43,210.82,211.14,124919611,214.484222742437,208.238277257563
06/01/2015,211.94,212.34,210.62,211.57,93338750,214.513767483873,208.293732516128
06/02/2015,211.02,212.19,210.27,211.36,91531012,214.515600920864,208.295899079137
06/03/2015,212,212.67,211.3301,211.92,87820909,214.451072502756,208.662427497244
06/04/2015,211.07,211.859,209.75,210.1292,151882820,214.164713319658,209.157706680342
06/05/2015,209.95,210.58,208.98,209.77,121704676,214.033567572782,209.378852427218
06/08/2015,209.64,209.82,208.39,208.48,89063330,214.269172689364,208.829247310636
06/09/2015,208.45,209.1,207.69,208.45,105034690,214.457164030848,208.425755969153
06/10/2015,209.37,211.41,209.2987,210.95,134551285,214.440586259222,208.539333740778
06/11/2015,211.48,212.09,211.2,211.63,73876447,214.443096433942,208.697823566058
06/12/2015,210.64,211.482,209.68,210.01,135382369,214.394543311989,208.526376688011
06/15/2015,208.64,209.45,207.79,209.11,124384184,214.361693463252,208.226226536749
06/16/2015,208.93,210.35,208.72,210.25,85308227,214.133972028743,208.168947971258
06/17/2015,210.59,211.32,209.36,210.59,126708635,213.891820382897,208.167099617104
06/18/2015,211.31,213.34,210.6315,212.78,165867949,213.874194261573,208.174725738427
06/19/2015,211.46,211.55,210.36,210.81,130478689,213.503800722318,208.276119277683
06/22/2015,211.905,212.59,211.64,211.89,70696027,213.312467966,208.357452034
06/23/2015,212.14,212.44,211.57,212.04,68476797,213.433139796391,208.37078020361
06/24/2015,211.72,212.17,210.47,210.5,92307318,213.188665230442,208.395254769559
06/25/2015,211.1,211.25,209.77,209.86,97107361,212.962793405887,208.361126594114
06/26/2015,210.29,210.58,209.16,209.82,104174840,212.913822213693,208.278097786307
06/29/2015,208.045,209.828,205.33,205.42,202621332,213.476346736014,207.100573263987
06/30/2015,207.26,207.32,205.28,205.85,182925106,213.696622129148,206.329297870853
07/01/2015,207.73,208.03,206.56,207.5,135979873,213.521522435671,206.062397564329
07/02/2015,208.07,208.27,206.81,207.31,104373652,213.529071170063,205.772928829937
07/06/2015,205.77,207.65,205.53,206.72,117975369,213.580378366639,205.416621633361
07/07/2015,206.96,208.17,204.11,208.02,173820249,213.585164098194,205.365835901806
07/08/2015,206.42,206.7645,204.25,204.53,164020059,213.907343882416,204.651656117584
07/09/2015,207.04,207.35,204.77,204.9,144113107,213.909423744976,204.044576255024
07/10/2015,207.29,207.98,206.49,207.48,129456890,213.585836678427,203.953163321573
07/13/2015,208.99,209.9,208.94,209.77,106069400,213.562596773216,203.952403226784
07/14/2015,209.72,211.05,209.65,210.68,81709575,213.712336329651,203.959663670349
07/15/2015,210.73,211.28,210.04,210.61,97914141,213.753683255069,203.954316744931
07/16/2015,211.87,212.3,211.58,212.3,106683266,214.013935830715,203.865064169285
07/17/2015,212.29,212.55,211.8,212.48,89029973,213.955020748394,203.893979251607
07/20/2015,212.75,213.18,212.21,212.59,70446821,214.233711777311,203.793288222689
07/21/2015,212.43,212.74,211.39,211.75,77965048,214.211617770043,203.801382229957
07/22/2015,210.93,211.77,210.89,211.37,88667920,214.107740889274,203.838259110727
07/23/2015,211.53,211.65,209.75,210.18,90509128,214.074574034643,203.839425965358
07/24/2015,210.3,210.37,207.6,208,117754979,213.980156369777,203.747843630223
07/27/2015,206.94,207.55,206.26,206.79,132361082,213.885579837001,203.539420162999
07/28/2015,207.79,209.5,206.8,209.33,123544845,213.859365872162,203.956634127838
07/29/2015,209.48,211.04,209.31,210.77,105791255,213.9599438199,204.348056180101
07/30/2015,210.16,211.02,209.42,210.82,91304374,214.115293525945,204.524706474056
07/31/2015,211.42,211.45,210.16,210.5,103266857,214.208510361577,204.750489638423
08/03/2015,210.46,210.53,208.65,209.79,113965728,214.189929229202,205.076070770798
08/04/2015,209.7,210.2483,208.8,209.38,81820823,214.19983940589,205.20216059411
08/05/2015,210.45,211.31,209.73,210.07,85786817,213.800567723413,206.155432276587
08/06/2015,210.29,210.415,207.65,208.35,116030803,213.291496497946,207.009503502055
08/07/2015,208.16,208.34,206.87,207.95,117857956,213.240883760432,207.107116239568
08/10/2015,209.28,210.67,209.28,210.57,80270676,213.279631419453,207.148368580547
08/11/2015,208.97,209.47,207.76,208.67,126081377,213.242565515451,206.984434484549
08/12/2015,207.11,209.14,205.36,208.92,172123672,213.19097343443,206.86702656557
08/13/2015,208.73,209.55,208.01,208.66,89383253,212.881620898899,206.812379101101
08/14/2015,208.43,209.5087,208.26,209.42,72786528,212.480613715619,206.907386284381
08/17/2015,208.71,210.59,208.16,210.59,79072643,212.085669319965,207.102330680035
08/18/2015,210.26,210.68,209.699,209.98,71692678,211.802719841469,207.208280158531
08/19/2015,209.09,210.01,207.35,208.32,172945975,211.537033882506,207.168966117494
08/20/2015,206.51,207.17,203.9,203.97,194327884,212.211555853078,205.873444146922
08/21/2015,201.73,203.9404,197.52,197.63,346588470,214.423086030899,202.624913969101
08/24/2015,187.49,195.84,182.4,189.55,507244330,217.822129133034,197.501870866967
08/25/2015,195.43,195.45,186.92,187.27,369833070,220.011586219755,193.106413780245
08/26/2015,192.08,194.79,188.37,194.46,339256990,220.027847062431,191.459152937569
08/27/2015,197.02,199.42,195.21,199.27,274143910,219.516456996208,190.815543003792
08/28/2015,198.5,199.835,197.92,199.28,160414352,218.954753307985,190.255246692015
08/31/2015,198.11,199.125,197.01,197.67,163298816,218.445053994083,189.552946005917
09/01/2015,193.12,194.77,190.73,191.77,256000392,218.274555258543,187.962444741457
09/02/2015,194.62,195.46,192.42,195.41,160269331,217.543876529168,187.227123470832
09/03/2015,196.26,198.05,194.96,195.55,152087836,216.92337004161,186.56762995839
09/04/2015,192.85,193.86,191.61,192.59,207080961,216.374704778792,185.580295221208
09/08/2015,195.94,197.61,195.17,197.43,116025739,215.134718136641,185.506281863359
09/09/2015,199.32,199.47,194.35,194.79,149347735,214.107831810298,185.145168189702
09/10/2015,194.56,197.22,194.25,195.85,158611063,212.886277255915,185.059722744085
09/11/2015,195.375,196.82,194.53,196.74,119691212,211.582608051124,185.171391948876
09/14/2015,196.95,197.01,195.43,196.01,79451983,209.926187843802,185.486812156198
09/15/2015,196.61,198.99,195.9612,198.46,113806176,207.812891299737,186.387108700264
09/16/2015,198.82,200.41,198.41,200.18,99581557,205.694274324345,187.525725675655
09/17/2015,200.02,202.89,199.28,199.73,276046620,203.684380262902,188.676619737098
09/18/2015,195.71,197.56,194.96,195.45,223657456,202.354028695293,189.154971304707
09/21/2015,196.44,197.68,195.21,196.46,105726209,202.248567130517,189.143432869483
09/22/2015,193.88,194.46,192.56,193.91,153890876,201.899761104486,189.928238895514
09/23/2015,194.11,194.67,192.91,193.6,92790620,200.873324463614,191.587675536386
09/24/2015,192.15,193.45,190.56,192.9,159378840,200.961137540919,191.343862459081
09/25/2015,194.64,195,191.81,192.85,155054777,200.621945803885,191.041054196115
09/28/2015,191.78,191.91,187.64,188.01,178515871,200.883601837736,189.652398162264
09/29/2015,188.27,189.74,186.93,188.12,159045572,201.090326902386,188.490673097614
09/30/2015,190.37,191.825,189.44,191.63,163452044,201.097032371029,188.469967628971
10/01/2015,192.08,192.49,189.82,192.13,131078964,201.029088052293,188.209911947707
10/02/2015,189.77,195.03,189.12,195,211003342,200.990092215659,188.193907784341
10/05/2015,196.46,198.74,196.33,198.47,126320842,201.427866400355,188.344133599645
10/06/2015,198.31,198.98,197,197.79,110274530,201.475679846132,188.332320153868
10/07/2015,198.9,199.825,197.48,199.41,124307295,201.992969087132,188.277030912868
10/08/2015,198.95,201.55,198.59,201.21,153055231,202.753056054216,188.052943945784
10/09/2015,201.38,201.9,200.58,201.33,107069240,203.409452809426,187.855547190574
10/12/2015,201.42,201.76,200.91,201.52,56395585,204.098325024078,187.717674975922
10/13/2015,200.65,202.16,200.05,200.25,88038718,204.335211616508,187.659788383492
10/14/2015,200.18,200.87,198.94,199.29,99106161,204.21005540735,187.69594459265
10/15/2015,200.08,202.36,199.64,202.35,134142195,204.653801397933,187.514198602067
10/16/2015,202.83,203.29,201.92,203.27,114580052,205.589674980489,187.360325019511
10/19/2015,202.5,203.37,202.13,203.37,76523897,206.417790190468,187.223209809532
10/20/2015,202.85,203.84,202.5471,203.09,78448484,207.150284112725,187.408715887275
10/21/2015,203.61,203.79,201.65,201.85,102038033,207.60269644374,187.78130355626
10/22/2015,202.98,205.51,201.85,205.26,174911723,208.486270436659,188.133729563341
10/23/2015,207.25,207.95,206.3,207.51,144442340,209.643613378479,188.442386621521
10/26/2015,207.3,207.37,206.56,207,69032965,209.845629198384,190.139370801616
10/27/2015,206.2,207,205.79,206.6,77905770,209.531000043533,192.301999956467
10/28/2015,207,208.98,206.21,208.95,135906725,209.959870910022,193.605129089978
10/29/2015,208.35,209.27,208.21,208.83,90525498,210.05926020845,195.17573979155
10/30/2015,209.06,209.44,207.74,207.93,131076942,210.17393603444,196.35406396556
11/02/2015,208.32,210.62,208.17,210.39,86270811,211.063182629925,196.656817370075
11/03/2015,209.97,211.66,209.7,211,95246052,211.798393857431,197.242606142569
11/04/2015,211.35,211.5,209.7201,210.36,96224477,212.373150511796,197.762849488204
11/05/2015,210.43,210.98,209.09,210.15,78408744,212.914628369051,198.115371630949
11/06/2015,209.74,210.32,208.46,210.04,110471473,213.33887864487,198.56212135513
11/09/2015,209.31,209.49,206.95,208.08,131008660,213.429646131918,199.127353868082
11/10/2015,207.51,208.6,207.19,208.56,75874602,213.343873382253,200.044126617747
11/11/2015,208.88,208.94,207.66,207.74,67845971,212.840289915782,201.392710084217
11/12/2015,206.5,207.06,204.82,204.84,121315200,212.643995095318,201.838004904682
11/13/2015,204.35,204.67,202.435,202.54,153577050,212.722936282138,201.686063717862
11/16/2015,202.32,205.69,202.18,205.62,117645231,212.605096443909,202.02890355609
11/17/2015,205.99,207.04,204.88,205.47,121123744,212.437609340998,202.434390659002
11/18/2015,206.04,208.9,205.99,208.73,121342544,212.097054551437,203.462945448563
11/19/2015,208.59,209.05,208.2,208.55,88220465,212.113099165195,203.775900834805
11/20/2015,209.45,210.12,208.86,209.3108,94011519,212.23934526085,203.82973473915
11/23/2015,209.38,209.98,208.52,209.07,64931172,212.337792273841,203.938287726159
11/24/2015,207.87,209.83,207.41,209.35,98874365,212.444826529082,204.106253470918
11/25/2015,209.5,209.74,209.01,209.32,51980062,212.478389560159,204.109690439841
11/27/2015,209.43,209.8,208.86,209.56,37317779,212.545576484012,204.115503515988
11/30/2015,209.75,209.89,208.56,208.69,112822700,212.5821503761,204.1549296239
12/01/2015,209.44,210.82,209.11,210.68,97858418,212.626267634906,204.139812365094
12/02/2015,210.615,211,208.23,208.529,108441259,212.331158857811,204.187821142189
12/03/2015,208.83,209.15,204.7511,205.61,166224154,212.129835333949,203.914144666051
12/04/2015,206.08,209.97,205.93,209.62,192913879,212.054631062782,203.936348937218
12/07/2015,209.23,209.7295,207.2,208.35,102027111,211.865379511358,203.956600488642
12/08/2015,206.49,208.289,205.78,206.949,103372367,211.829836442316,203.879043557684
12/09/2015,206.19,208.68,204.18,205.34,162401537,211.800143251223,203.586736748777
12/10/2015,205.42,207.43,205.14,205.87,116128884,211.782594147023,203.417285852977
12/11/2015,203.35,204.14,201.51,201.88,211173305,212.187662613668,202.716217386332
12/14/2015,202.07,203.05,199.95,202.9008,182385177,212.132909449858,202.807050550142
12/15/2015,204.7,206.11,204.58,205.0308,154069569,212.156967190671,202.724072809329
12/16/2015,206.365,208.39,204.8,208.03,197017008,212.202335449749,202.934704550251
12/17/2015,208.4,208.48,204.84,204.86,173092476,212.120532151745,202.629507848255
12/18/2015,202.77,202.93,199.83,200.0208,251393535,212.634789666271,201.262330333729
12/21/2015,201.41,201.88,200.09,201.67,99094290,212.58366160897,200.54937839103
12/22/2015,202.715,203.85,201.55,203.5,111026246,212.331443756643,200.244596243357
12/23/2015,204.69,206.07,204.58,206.02,110987228,211.999555755453,200.243484244547
12/24/2015,205.72,206.33,205.42,205.68,48542150,211.632651077223,200.246388922777
12/28/2015,204.86,205.26,203.94,205.21,65899939,211.172467803848,200.271572196152
12/29/2015,206.51,207.79,206.47,207.4,92640672,210.995317540406,200.319722459594
12/30/2015,207.11,207.21,205.76,205.93,63317679,210.240418902826,200.599621097174
12/31/2015,205.13,205.89,203.87,203.87,114877859,209.83104931137,200.54309068863
01/04/2016,200.49,201.03,198.59,201.0192,222353534,209.93691183998,199.97814816002
01/05/2016,201.4,201.9,200.05,201.36,110845849,209.272392797113,199.816667202887
01/06/2016,198.34,200.06,197.6,198.82,152112604,209.078240174069,199.057819825931
01/07/2016,195.33,197.44,193.59,194.05,213436073,209.892280210717,196.953879789283
01/08/2016,195.19,195.85,191.58,191.923,209817228,210.861844295414,194.642615704586
01/11/2016,193.01,193.41,189.82,192.11,187941323,211.260956697056,192.867503302944
01/12/2016,193.82,194.55,191.14,193.6608,172330490,211.553823947551,191.752716052449
01/13/2016,194.45,194.86,188.38,188.83,221168886,212.290676998394,189.608783001606
01/14/2016,189.55,193.26,187.66,191.93,240795609,212.12012227961,188.469257720391
01/15/2016,186.77,188.76,185.52,187.81,324846450,211.731937158522,186.835442841478
01/19/2016,189.96,190.11,186.2,188.06,195244373,211.524655335926,185.362724664074
