Date,Time,Open,High,Low,Close,Volume,"Volume Weighted Moving Average - VMA - VMA(Close,60)","Linear Regression - LR - LR(20)","BOLLINGER BAND ® - BB - BBUpper(20,2)","BOLLINGER BAND ® - BB - BBLower(20,2)","Standard Deviation - SD - SD(5,Population)"
04/01/2020,3:58 PM,152.48,152.54,152.1,152.44,327243,151.736563545831,152.635434285749,153.005928785609,150.576091214392,0.251544114622551
04/01/2020,3:59 PM,152.42,152.52,152.065,152.37,281170,151.758172833064,152.697150000035,153.063661797649,150.622068202351,0.255941558955017
04/01/2020,4:00 PM,152.37,152.43,151.9,151.94,619229,151.776407512527,152.643902857178,153.059815407425,150.706914592576,0.337840198907651
04/02/2020,9:31 AM,151.86,154.076,151.78,154.076,1002854,152.005029847495,152.980770000035,153.498794995985,150.557535004016,0.73277620048629
04/02/2020,9:32 AM,154.1915,154.45,153.3201,153.8,238229,152.049028086087,153.233008571463,153.770126592456,150.540203407545,0.848987726651278
04/02/2020,9:33 AM,153.72,154.32,153.49,154.03,199169,152.091159904268,153.474175714321,154.033114663456,150.571715336545,0.903708448561769
04/02/2020,9:34 AM,154.1087,154.6848,153.91,154.34,229188,152.145600895669,153.723842857178,154.30812908639,150.629200913611,0.865766342615861
04/02/2020,9:35 AM,154.1613,155,154.08,154.52,227252,152.200505603898,153.955938571464,154.557910403995,150.733419596006,0.251127378038194
04/02/2020,9:36 AM,154.4693,155.12,154.19,154.26,238780,152.250506369105,154.179327142892,154.765723611626,150.763456388374,0.250599281716423
04/02/2020,9:37 AM,154.25,154.82,154.01,154.38,213951,152.297679498973,154.337872857178,154.924677476704,150.907502523297,0.161691063469892
04/02/2020,9:38 AM,154.305,154.65,153.75,153.81,135555,152.327311752614,154.376275714321,154.979447675535,151.069732324466,0.241197014907096
04/02/2020,9:39 AM,153.77,154.3,153.61,153.905,123583,152.35533441444,154.467321428607,155.065892396455,151.143787603546,0.273642102029332
04/02/2020,9:40 AM,153.861,154.05,153.37,153.455,124403,152.375076796793,154.473867142893,155.099178018973,151.204001981028,0.3307355439052
04/02/2020,9:41 AM,153.5,154.1,153.49,153.825,145146,152.401577242973,154.427770000036,155.071119139925,151.470560860076,0.296327521512925
04/02/2020,9:42 AM,153.81,153.86,152.775,152.87,216177,152.417674565943,154.21323428575,155.015132739997,151.626557260003,0.384195262856718
04/02/2020,9:43 AM,152.855,152.93,151.9,151.985,214892,152.417311131832,153.85616428575,155.03751860706,151.57957139294,0.712387534985502
04/02/2020,9:44 AM,151.985,151.985,150.82,151.13,236835,152.397368183224,153.362222857179,155.18397657539,151.304613424611,0.982815343797807
04/02/2020,9:45 AM,151.135,151.51,150.95,151.2709,195694,152.388458658093,152.897295714322,155.277543793855,151.112146206146,1.01415658041986
04/02/2020,9:46 AM,151.24,151.83,150.955,151,207820,152.369151008796,152.470197142893,155.386898722301,150.802791277699,0.698174025300952
04/02/2020,9:47 AM,151.05,151.5666,150.94,151.0167,149551,152.357513415698,152.023771428607,155.475232560639,150.567127439362,0.365330904249661
04/02/2020,9:48 AM,150.985,151.17,150.8,150.84,168233,152.339891147424,151.560577142893,155.564294402834,150.318065597167,0.143453231395456
04/02/2020,9:49 AM,150.87,151.034,150.46,150.98,217286,152.318673759701,151.139240000036,155.622207994828,150.121152005172,0.139535047940257
04/02/2020,9:50 AM,151,151.01,150.36,150.9,197516,152.298538986621,150.679902857179,155.675986553992,149.963373446009,0.0669529864588751
04/02/2020,9:51 AM,150.835,151.15,150.7,150.9798,155029,152.287607946521,150.463842857179,155.5672804259,149.7624595741,0.0642066662337296
04/02/2020,9:52 AM,150.94,151.17,150.86,151.08,200825,152.272923576574,150.283022857179,155.460535199233,149.597204800767,0.0813762029178697
04/02/2020,9:53 AM,151.09,151.33,151.0302,151.2374,203061,152.259714099947,150.193291428608,155.287442096052,149.491037903948,0.116005889477273
04/02/2020,9:54 AM,151.25,151.3999,150.91,150.97,150596,152.247403936734,150.124794285751,155.036368155423,149.405111844577,0.117026178277803
04/02/2020,9:55 AM,150.99,151.1,150.9,151,93950,152.24212059552,150.128011428608,154.698902736086,149.390577263915,0.0997874060340964
04/02/2020,9:56 AM,151,151.55,150.98,151.45,167167,152.236651529309,150.239085714322,154.36490791534,149.44357208466,0.177429990697774
04/02/2020,9:57 AM,151.44,151.64,151.27,151.39,98007,152.23408704843,150.391160000037,153.943917158114,149.565562841887,0.196188382939086
04/02/2020,9:58 AM,151.3883,151.67,151.32,151.65,112427,152.232982556616,150.577234285751,153.622395837842,149.671084162158,0.265209351259692
04/02/2020,9:59 AM,151.65,151.9373,151.5356,151.922,156242,152.234856473481,150.854180000037,153.238477065299,149.856702934701,0.304511149214528
04/02/2020,10:00 AM,151.95,151.98,151.57,151.674,162903,152.236483523654,151.068397142894,152.908689224602,150.008390775399,0.188032337636835
04/02/2020,10:01 AM,151.665,151.95,151.51,151.5437,150841,152.236203937864,151.320858571466,152.310038739734,150.378911260266,0.174626041576744
04/02/2020,10:02 AM,151.56,151.75,151.49,151.63,105058,152.237938425772,151.526437142894,151.966431822801,150.5985181772,0.126885832124918
04/02/2020,10:03 AM,151.63,152.07,151.61,151.86,119540,152.239461187812,151.703944285752,151.936254874664,150.616195125336,0.142495804826836
04/02/2020,10:04 AM,151.865,151.95,151.7,151.7199,99171,152.23932326021,151.771718571466,151.989278897518,150.622161102482,0.104836394465411
04/02/2020,10:05 AM,151.69,152.03,151.68,151.9124,114855,152.243169717269,151.880905714323,152.070261505622,150.605328494378,0.137788432039496
04/02/2020,10:06 AM,151.92,151.92,151.6015,151.655,90029,152.243406081733,151.906035714323,152.098226002812,150.642863997188,0.111942585268608
04/02/2020,10:07 AM,151.63,151.63,151.36,151.405,133161,152.240043327598,151.877050000038,152.099331584974,150.680588415026,0.178668806462554
04/02/2020,10:08 AM,151.415,151.6975,151.4,151.565,101098,152.239950145748,151.854561428609,152.092234320562,150.760185679439,0.167931004886355
04/02/2020,10:09 AM,151.56,151.92,151.545,151.9,116113,152.247337424512,151.897930000038,152.13568503012,150.80873496988,0.195757507130114
04/02/2020,10:10 AM,151.915,152.64,151.85,152.62,171944,152.271044978781,152.053870000038,152.338347574803,150.778072425198,0.426724735635769
04/02/2020,10:11 AM,152.63,153.1,152.514,152.9599,209817,152.300503856214,152.256342857181,152.603492982996,150.710937017004,0.603088054595608
04/02/2020,10:12 AM,152.9,152.91,152.5683,152.75,170868,152.319200608612,152.401567142895,152.76039799049,150.721032009511,0.533516599177983
04/02/2020,10:13 AM,152.77,153.35,152.75,153.2889,174780,152.345087724633,152.638755714324,153.037600277776,150.648979722225,0.461124827354892
04/02/2020,10:14 AM,153.27,153.2971,152.67,152.675,189528,152.372208472957,152.705887142895,153.10460462816,150.752475371841,0.244070699596162
04/02/2020,10:15 AM,152.67,152.96,152.23,152.75,146132,152.398985793541,152.765590000038,153.16278539876,150.869294601241,0.22329125911499
04/02/2020,10:16 AM,152.76,152.9,152.5,152.65,120520,152.412431015385,152.82672142861,153.223613879791,150.928466120209,0.236454464117391
04/02/2020,10:17 AM,152.72,152.78,152.1,152.2172,108247,152.424296395317,152.784332857181,153.221908154779,151.012891845222,0.341821183651535
04/02/2020,10:18 AM,152.16,152.24,151.78,152.09,136069,152.43104676192,152.732504285753,153.223124994605,151.055675005395,0.268672838972154
04/02/2020,10:19 AM,152.0809,152.35,151.98,152.22,117962,152.431437980727,152.725732857182,153.23384552658,151.074754473421,0.263004133808298
04/02/2020,10:20 AM,152.19,152.48,151.97,152.235,98952,152.427276713714,152.692690000039,153.239438555393,151.125261444607,0.19107018185737
04/02/2020,10:21 AM,152.2799,152.6497,152.23,152.52,111092,152.468437536205,152.69153142861,153.255436124766,151.206893875234,0.141769864193797
04/02/2020,10:22 AM,152.525,152.62,152.12,152.43,119155,152.476444768923,152.66834142861,153.260285082203,151.282044917797,0.154932243237494
04/02/2020,10:23 AM,152.4476,152.5,152.13,152.15,97992,152.479034358616,152.604722857182,153.258620495932,151.312709504068,0.139871369486368
04/02/2020,10:24 AM,152.16,152.4102,152.1,152.365,76611,152.479482327876,152.562880000039,153.255854783641,151.37998521636,0.132853302567343
04/02/2020,10:25 AM,152.39,152.48,152.22,152.31,63675,152.483467966372,152.520857142896,153.257182429662,151.418417570338,0.124096736428576
04/02/2020,10:26 AM,152.29,152.53,152.26,152.335,82241,152.469453657999,152.452057142896,153.236322094561,151.50727790544,0.0930913530136152
04/02/2020,10:27 AM,152.35,152.45,152.33,152.39,52901,152.468559090671,152.358757142897,153.163223835415,151.678876164585,0.0844393273193363
04/02/2020,10:28 AM,152.385,152.41,151.8,151.8098,119540,152.46193712058,152.159634285754,153.124942892408,151.741637107592,0.217762637739255
04/02/2020,10:29 AM,151.8,151.99,151.73,151.86,85458,152.459448969771,151.999837142897,153.129301721669,151.733278278332,0.251734952680899
04/02/2020,10:30 AM,151.84,152.39,151.84,152.33,113862,152.490832732933,151.999897142897,153.110554371801,151.723025628199,0.254532525224231
04/02/2020,10:31 AM,152.33,152.93,152.2223,152.8794,140225,152.318664849392,152.140121428611,153.094712291987,151.730817708013,0.391904751686173
04/02/2020,10:32 AM,152.8752,153.38,152.81,153.3242,169345,152.298025809074,152.343111428611,153.219390365252,151.663559634748,0.58660578380846
04/02/2020,10:33 AM,153.3467,153.47,152.8766,152.92,129615,152.267913670703,152.516722857183,153.134340658144,151.711719341857,0.511030529023547
04/02/2020,10:34 AM,152.94,153.0995,152.88,152.9045,94168,152.219906051961,152.631335714326,153.168740007273,151.700269992728,0.316753256643804
04/02/2020,10:35 AM,152.92,153.25,152.9,153.2496,91556,152.169548872828,152.81426000004,153.265446287588,151.653523712412,0.190812448232585
04/02/2020,10:36 AM,153.23,154.0256,153.2062,153.98,201536,152.153695411207,153.115692857183,153.568586830573,151.483383169427,0.390738754674072
04/02/2020,10:37 AM,153.985,154.34,153.84,154.34,198674,152.148733012766,153.421702857183,153.928665098703,151.335584901297,0.580943619982998
04/02/2020,10:38 AM,154.31,154.55,153.9,154.01,217017,152.16967011021,153.623381428612,154.129938192807,151.326311807193,0.532865808248082
04/02/2020,10:39 AM,154.01,154.175,153.5363,153.635,152534,152.170727282065,153.740988571469,154.23341472671,151.36433527329,0.371228912664236
04/02/2020,10:40 AM,153.68,154.25,153.68,154.24,120740,152.18124781815,153.952238571469,154.438436933153,151.359813066847,0.244344019768068
04/02/2020,10:41 AM,154.24,154.24,153.4,153.44,107610,152.169149698438,154.014774285755,154.491339483022,151.398910516978,0.345739786533909
04/02/2020,10:42 AM,153.4118,153.58,153.02,153.08,125560,152.164745842848,153.988310000041,154.506389771799,151.448860228202,0.410394931746412
04/02/2020,10:43 AM,153.11,153.25,153.05,153.11,83994,152.178960300848,153.930131428613,154.506981718509,151.544268281491,0.423773524414625
04/02/2020,10:44 AM,153.14,153.215,152.84,152.97,95426,152.218648533784,153.85373857147,154.506423595367,151.605326404634,0.463352997176608
04/02/2020,10:45 AM,152.99,153.28,152.94,153.2,67657,152.250000318442,153.805917142898,154.510714933324,151.690035066677,0.158113883026826
04/02/2020,10:46 AM,153.2301,153.44,153.16,153.43,79499,152.294728548628,153.790595714327,154.526853554596,151.783396445405,0.154583310858175
04/02/2020,10:47 AM,153.42,153.55,152.6203,152.6599,120234,152.324571251424,153.622112857184,154.515051236403,151.822188763597,0.255422320080723
04/02/2020,10:48 AM,152.62,152.85,152.57,152.77,81909,152.361317867224,153.412201428613,154.427480303043,152.005779696957,0.280780771412397
04/02/2020,10:49 AM,152.78,152.97,152.75,152.9353,52842,152.404657946452,153.224291428613,154.320316938941,152.220473061059,0.282010457959138
04/02/2020,10:50 AM,152.92,153,152.75,152.7738,44862,152.446646269616,153.038027142899,154.278901004675,152.306268995325,0.272642014375095
04/02/2020,10:51 AM,152.8,152.805,152.24,152.5285,123624,152.478567013232,152.854807142899,154.301786688111,152.248293311889,0.134997437021563
04/02/2020,10:52 AM,152.53,153.33,152.5,153.2355,113057,152.528401282834,152.852380000042,154.297230260679,152.243979739321,0.233000218031284
04/02/2020,10:53 AM,153.23,153.25,152.54,152.625,96623,152.565864060509,152.697421428614,154.310305361952,152.201404638048,0.249425463011689
04/02/2020,10:54 AM,152.62,152.9,152.55,152.84,53328,152.601523663568,152.585055714328,154.311743295346,152.193516704655,0.243426527730817
04/02/2020,10:55 AM,152.84,152.9,152.61,152.71,46041,152.623414049246,152.483978571471,154.310867451931,152.14043254807,0.246151701201774
04/02/2020,10:56 AM,152.76,153.06,152.76,152.915,88344,152.655013358355,152.501721428614,154.207700230847,152.137099769154,0.210722661335979
04/02/2020,10:57 AM,152.925,153.43,152.9,153.24,118813,152.682482793741,152.631035714328,154.005095087261,152.229704912739,0.212306382374888
04/02/2020,10:58 AM,153.24,153.3,152.975,153.17,46511,152.70236811927,152.730064285757,153.864166738617,152.286633261383,0.200149943790543
04/02/2020,10:59 AM,153.16,153.5,153.15,153.46,63720,152.727088257865,152.857450000043,153.833982859991,152.299317140009,0.26092910914391
04/02/2020,11:00 AM,153.446,153.47,153.2607,153.425,59639,152.758520971908,153.041335714329,153.602519777691,152.449280222309,0.196534984170354
04/02/2020,11:01 AM,153.41,153.75,153.321,153.4901,112013,152.797848830484,153.168954285757,153.612584624719,152.444225375281,0.127754927878366
04/02/2020,11:02 AM,153.51,153.68,153.405,153.525,66364,152.82334681705,153.266338571472,153.673611253626,152.427698746374,0.126400322787777
04/02/2020,11:03 AM,153.535,153.93,153.4399,153.88,72909,152.852215077199,153.426294285758,153.809574151576,152.368735848424,0.165321993704437
04/02/2020,11:04 AM,153.85,154,153.69,153.81,108153,152.884596721263,153.548250000043,153.914118392452,152.348191607548,0.182998802166235
04/02/2020,11:05 AM,153.81,154.23,153.79,153.8756,104690,152.916957155605,153.693388571472,154.012495655707,152.317374344293,0.172462095544157
04/02/2020,11:06 AM,153.87,153.96,153.64,153.65,67425,152.941533394518,153.809978571472,154.042468776074,152.309401223926,0.139199632202896
04/02/2020,11:07 AM,153.62,153.8289,153.34,153.58,91644,152.981445360122,153.83341571433,154.071534153461,152.372345846539,0.122277952206817
04/02/2020,11:08 AM,153.56,153.56,153.1,153.1,90892,153.00483788009,153.76557571433,154.064784447284,152.412095552716,0.273095839599674
04/02/2020,11:09 AM,153.1344,153.269,153.03,153.107,65383,153.025501625333,153.710851428615,154.064109364986,152.429940635015,0.308998578641236
04/02/2020,11:10 AM,153.09,153.44,153.06,153.405,43424,153.03896451491,153.692867142901,154.068423948836,152.488746051164,0.230556370552053
04/02/2020,11:11 AM,153.4087,153.46,153.15,153.15,57353,153.042637366351,153.593978571473,154.024337732698,152.594982267302,0.191927694698832
04/02/2020,11:12 AM,153.1943,153.31,152.91,152.98,59696,153.050172861269,153.525340000044,154.025408617372,152.568361382628,0.14018644728217
04/02/2020,11:13 AM,152.95,153.415,152.86,153.4016,63212,153.046936137508,153.477598571473,153.996489349579,152.674940650421,0.168425869754722
04/02/2020,11:14 AM,153.41,153.43,153.182,153.43,32955,153.061092669043,153.445537142902,153.986321271938,152.744108728062,0.178655225507007
04/02/2020,11:15 AM,153.4,153.53,153.3,153.34,45280,153.071159525701,153.375332857187,153.940837983453,152.852592016547,0.17079229958813
04/02/2020,11:16 AM,153.39,153.84,153.39,153.74,76497,153.088958374148,153.390914285759,153.954126429283,152.921803570717,0.242549973400503
04/02/2020,11:17 AM,153.72,153.97,153.7,153.85,67372,153.114574197829,153.447638571473,154.005883050565,152.931046949435,0.203271074166343
04/02/2020,11:18 AM,153.8867,153.98,153.765,153.79,49238,153.145415487643,153.477505714331,154.035967414819,152.962962585182,0.205036582102487
04/02/2020,11:19 AM,153.79,154.1,153.77,153.97,72404,153.175825079496,153.560944285759,154.098727129387,152.951202870613,0.213297913720142
04/02/2020,11:20 AM,153.9777,154.04,153.765,153.77,57337,153.198897818278,153.59645428576,154.123612076965,152.960817923035,0.0813879598065089
04/02/2020,11:21 AM,153.755,153.82,153.52,153.7351,55133,153.218141209423,153.62706428576,154.141252901313,152.967677098687,0.082416512935806
04/02/2020,11:22 AM,153.76,153.81,153.65,153.715,63557,153.241380435077,153.653931428617,154.154676182504,152.973253817497,0.0908381065407025
04/02/2020,11:23 AM,153.73,153.78,153.4627,153.5235,69645,153.264948002734,153.678020000046,154.118870859673,152.973409140327,0.142326573760499
04/02/2020,11:24 AM,153.51,153.81,153.45,153.81,53861,153.283326452036,153.753408571474,154.118870859684,152.973409140317,0.0990299631441874
04/02/2020,11:25 AM,153.8,154.02,153.8,153.9601,69155,153.303642627351,153.863232857189,154.133899945936,152.966830054064,0.141762711591857
04/02/2020,11:26 AM,153.96,154.01,153.5,153.5353,73943,153.321748051505,153.870398571475,154.12638719713,152.962872802871,0.166054152609426
04/02/2020,11:27 AM,153.51,153.5384,153.13,153.15,132024,153.326654031301,153.800647142903,154.129338542008,152.916921457992,0.277928518862196
04/02/2020,11:28 AM,153.235,153.4,153.2,153.25,100442,153.358771063465,153.707610000046,154.11916716654,152.942092833461,0.311640904885109
04/02/2020,11:29 AM,153.25,153.43,153.22,153.4,72460,153.383074566969,153.640987142903,154.10477787347,152.985782126531,0.28268918196737
04/02/2020,11:30 AM,153.42,153.48,153.27,153.43,65217,153.40608294012,153.605550000046,154.104879192179,152.988180807821,0.136520527391583
04/02/2020,11:31 AM,153.42,153.54,153.32,153.53,43686,153.421187730995,153.562827142904,154.093656178515,153.037403821485,0.13511476602746
04/02/2020,11:32 AM,153.5368,153.68,153.41,153.6601,48578,153.426654837973,153.521837142904,154.055069324853,153.144000675147,0.136646410843846
04/02/2020,11:33 AM,153.69,153.76,153.5,153.76,36014,153.442086557594,153.531844285761,154.068610367824,153.166299632176,0.136631480989749
04/02/2020,11:34 AM,153.7493,153.81,153.6601,153.74,58682,153.455713162457,153.535857142904,154.078550944683,153.187359055317,0.126275261230724
04/02/2020,11:35 AM,153.765,153.875,153.6713,153.7299,75947,153.463680152614,153.524565714333,154.078772256061,153.22612774394,0.0840309704805943
04/02/2020,11:36 AM,153.72,153.901,153.58,153.86,59820,153.447081355405,153.571865714333,154.092833547142,153.224066452859,0.064476383277229
04/02/2020,11:37 AM,153.9,153.9573,153.8,153.83,35910,153.412097891618,153.622880000047,154.090153901052,153.224746098948,0.0516348873680908
04/02/2020,11:38 AM,153.88,153.8999,153.495,153.59,61269,153.385815036937,153.623608571476,154.076668669251,153.218231330749,0.0944499952342129
04/02/2020,11:39 AM,153.615,153.615,153.25,153.385,75396,153.37725024091,153.60712285719,154.035062946305,153.201337053695,0.17464810792933
04/02/2020,11:40 AM,153.4,153.5565,153.27,153.5565,53620,153.355651486937,153.610844285762,154.019194313318,153.195855686683,0.17827215148376
04/02/2020,11:41 AM,153.55,153.68,153.4956,153.59,67833,153.357223556286,153.620347142905,154.007783720509,153.192756279492,0.141948441335559
04/02/2020,11:42 AM,153.62,154.07,153.62,154.02,78551,153.377467736204,153.709770000048,154.060198808106,153.170841191895,0.210101308889954
04/02/2020,11:43 AM,154.05,154.08,153.81,154.02,62764,153.392173916274,153.775685714334,154.116056464986,153.164633535015,0.259111867738476
04/02/2020,11:44 AM,154.05,154.34,153.89,154.025,140048,153.422052795724,153.864087142905,154.150769371895,153.151420628105,0.219941264875423
04/02/2020,11:45 AM,154.025,154.15,153.95,154.136,49292,153.433741283931,153.985041428619,154.186477906831,153.133302093169,0.189359340923543
04/02/2020,11:46 AM,154.1351,154.1351,153.76,153.99,54335,153.440887610332,154.033888571477,154.224766394386,153.140483605614,0.0504475966431652
04/02/2020,11:47 AM,153.98,154.08,153.93,154.065,28784,153.467652816711,154.051638571477,154.23636052297,153.22038947703,0.0504119033854345
04/02/2020,11:48 AM,154.06,154.45,154.06,154.33,130869,153.507856047681,154.11553142862,154.304875996692,153.259874003309,0.120600829211372
04/02/2020,11:49 AM,154.315,154.45,154.29,154.37,39212,153.523055021626,154.186424285763,154.381707816288,153.280042183712,0.1482192969778
04/02/2020,11:50 AM,154.37,154.5,154.319,154.49,66574,153.546183792967,154.268745714334,154.472882463016,153.294867536984,0.189852574372949
04/02/2020,11:51 AM,154.497,154.55,154.3,154.45,100586,153.597618506101,154.338495714334,154.544301392268,153.315448607732,0.149144225513892
04/02/2020,11:52 AM,154.45,154.69,154.3305,154.36,58940,153.618264429232,154.391398571477,154.593413542153,153.336326457847,0.0599999999454788
04/02/2020,11:53 AM,154.3433,154.47,154.18,154.34,58868,153.651857590063,154.440578571477,154.635316135214,153.352423864787,0.0577581162886765
04/02/2020,11:54 AM,154.34,154.46,154.24,154.3499,57314,153.672048974825,154.48131142862,154.672589375552,153.376140624448,0.0604807539763892
04/02/2020,11:55 AM,154.34,154.41,154.1,154.18,58965,153.68998878799,154.480768571478,154.683793436785,153.409946563215,0.0873123221311482
04/02/2020,11:56 AM,154.2,154.39,154.1471,154.31,48900,153.714087669201,154.510948571478,154.710080437234,153.428659562766,0.0661386543968663
04/02/2020,11:57 AM,154.33,154.85,154.3299,154.8359,92062,153.753279634227,154.629367142906,154.831314889386,153.408015110614,0.224752704989081
04/02/2020,11:58 AM,154.84,154.95,154.77,154.93,84497,153.784069753668,154.726891428621,154.937470650637,153.435859349364,0.302165547999655
04/02/2020,11:59 AM,154.94,155.01,154.78,154.83,130087,153.821590021404,154.766201428621,154.963947981573,153.553882018428,0.308698250079009
04/02/2020,12:00 PM,154.81,154.92,154.69,154.86,75480,153.845926320261,154.807590000049,154.997635582386,153.650544417614,0.224422925739261
04/02/2020,12:01 PM,154.91,154.95,154.571,154.58,60136,153.866213168621,154.781707142907,154.96450709365,153.782672906351,0.119021887047896
04/02/2020,12:02 PM,154.5832,154.935,154.41,154.9032,65268,153.888033293531,154.844704285764,155.028057104647,153.807442895353,0.125156056196296
04/02/2020,12:03 PM,154.91,155.02,154.73,154.73,83705,153.905155208651,154.862918571478,155.049314394193,153.857185605807,0.115391673872433
04/02/2020,12:04 PM,154.74,154.84,154.55,154.67,42435,153.915620571058,154.860347142907,155.05457733395,153.91642266605,0.119382571593213
04/02/2020,12:05 PM,154.66,154.75,154.42,154.74,57391,153.92837683359,154.872661428621,155.07133013955,153.96006986045,0.105881624469594
04/02/2020,12:06 PM,154.72,155.25,154.625,155.25,88342,153.961771340177,154.956461428621,155.166421066483,153.990978933517,0.21040769568301
04/02/2020,12:07 PM,155.2439,155.44,155.22,155.3026,127450,154.012057402622,155.03953000005,155.258745203161,154.02241479684,0.277332943593297
04/02/2020,12:08 PM,155.295,155.3018,155.08,155.2,115469,154.065489560457,155.112364285764,155.330498887725,154.037661112276,0.270288367487062
04/02/2020,12:09 PM,155.19,155.265,155.0501,155.13,55357,154.095084997813,155.16377000005,155.379439154785,154.064720845216,0.20051962896836
04/02/2020,12:10 PM,155.15,155.17,154.76,154.84,54524,154.112217627395,155.162461428622,155.389891354977,154.089268645023,0.162564822759257
04/02/2020,12:11 PM,154.8686,155.05,154.74,154.843,75500,154.138888271142,155.15271000005,155.396982453862,154.121477546138,0.189100548927995
04/02/2020,12:12 PM,154.86,155.16,154.82,155.01,62697,154.16878452924,155.159358571479,155.410764241726,154.172695758274,0.146385245169834
04/02/2020,12:13 PM,154.9986,155.48,154.91,155.3356,122136,154.214264040542,155.215190000051,155.467319967657,154.215700032343,0.187000303746425
04/02/2020,12:14 PM,155.37,155.47,155.3,155.42,69768,154.240220357638,155.273462857193,155.526506118804,154.263523881196,0.244592709627101
04/02/2020,12:15 PM,155.405,155.41,155.16,155.2,74827,154.266609209917,155.258601428622,155.498039377271,154.393990622729,0.211191651349581
04/02/2020,12:16 PM,155.18,155.26,154.87,154.88,68496,154.285936479997,155.182740000051,155.445100266594,154.503929733406,0.200259575538757
04/02/2020,12:17 PM,154.9,155.17,154.81,155.08,104094,154.312020281036,155.188468571479,155.454947763394,154.518492236606,0.190873092916384
04/02/2020,12:18 PM,155.1,155.22,154.91,155.19,37739,154.325756420526,155.220548571479,155.475306331184,154.524133668816,0.175909067438272
04/02/2020,12:19 PM,155.1843,155.2366,155.07,155.18,44405,154.340723505615,155.237057142908,155.492295318624,154.542144681376,0.120929731663414
04/02/2020,12:20 PM,155.19,155.34,155.05,155.09,59336,154.35885258307,155.234851428622,155.49912760875,154.55831239125,0.111462998372938
04/02/2020,12:21 PM,155.1,155.37,155.07,155.24,51081,154.377520074116,155.229217142908,155.492516051965,154.630923948035,0.0615142259532703
04/02/2020,12:22 PM,155.245,155.3,155,155.05,101259,154.403202031114,155.21118857148,155.493761647717,154.644358352283,0.0695701085234701
04/02/2020,12:23 PM,155.035,155.12,154.62,154.72,84937,154.423677603982,155.112457142908,155.494877639288,154.642242360712,0.180731845565154
04/02/2020,12:24 PM,154.725,155.08,154.72,154.74,47420,154.434853059725,155.011582857194,155.486207376665,154.657912623335,0.204489608538204
04/02/2020,12:25 PM,154.7453,154.7977,154.49,154.5,40316,154.443154988706,154.872137142909,155.523028475788,154.597091524212,0.262144998047808
04/02/2020,12:26 PM,154.51,154.6462,154.4,154.53,54542,154.460058101761,154.792691428623,155.532127997013,154.515992002987,0.196509541759087
04/02/2020,12:27 PM,154.54,154.93,154.465,154.91,58133,154.507718892446,154.799362857194,155.498066275397,154.510793724603,0.150332963762743
04/02/2020,12:28 PM,154.91,154.96,154.65,154.67,61164,154.540642413206,154.756811428623,155.483486062536,154.472373937464,0.148996644250716
04/02/2020,12:29 PM,154.67,154.7999,154.51,154.61,33202,154.561366739623,154.70368857148,155.47665123304,154.42720876696,0.1458218090927
04/02/2020,12:30 PM,154.65,154.71,154.3,154.34,45017,154.577012394053,154.578851428623,155.514482867742,154.339377132258,0.185946228793601
04/02/2020,12:31 PM,154.3701,154.77,154.3701,154.7295,54842,154.590239792992,154.533792857195,155.514109469425,154.328400530575,0.185473556071014
04/02/2020,12:32 PM,154.75,154.77,154.25,154.35,61569,154.597646983678,154.436577142909,155.529200974249,154.247309025751,0.163591075569534
04/02/2020,12:33 PM,154.395,154.42,154.255,154.3,33274,154.602588680789,154.372064285766,155.491663787681,154.18128621232,0.171497055361649
04/02/2020,12:34 PM,154.2828,154.39,154.12,154.36,61941,154.611261899313,154.341928571481,155.412237075439,154.154712924561,0.15811780417714
04/02/2020,12:35 PM,154.35,154.5,154.15,154.15,50076,154.622012397936,154.265935714338,155.38662448521,154.07532551479,0.191169139769625
04/02/2020,12:36 PM,154.14,154.47,154.14,154.4,39694,154.63107443792,154.219371428624,155.374087769713,154.039862230288,0.087040220575255
04/02/2020,12:37 PM,154.4299,154.65,154.39,154.61,65226,154.637776637075,154.238664285767,155.329138803778,154.037811196222,0.14947909555817
04/02/2020,12:38 PM,154.62,154.6458,154.3609,154.62,69560,154.653150262215,154.277528571481,155.257573579097,154.052376420903,0.174745529269985
04/02/2020,12:39 PM,154.63,154.75,154.27,154.41,66909,154.67256500402,154.284535714338,155.176893011415,154.056056988585,0.171976742624479
04/02/2020,12:40 PM,154.43,154.46,154.2,154.28,29654,154.684429153363,154.269400000053,155.11011472655,154.04183527345,0.131544669217044
04/02/2020,12:41 PM,154.3,154.35,153.74,153.91,84970,154.686496601976,154.212121428624,155.027292484732,153.991657515269,0.261273802734876
04/02/2020,12:42 PM,153.91,154.2999,153.86,154.2999,42336,154.695395966985,154.227252857196,154.933336804646,154.010603195355,0.231050127889886
04/02/2020,12:43 PM,154.27,154.35,154.16,154.31,58006,154.700356401411,154.221975714339,154.903267972969,153.999672027031,0.171970002047548
04/02/2020,12:44 PM,154.33,154.38,154.14,154.217,47852,154.718460278148,154.207284285767,154.867735463535,153.982904536465,0.150207781433007
04/02/2020,12:45 PM,154.22,154.31,154.14,154.31,32164,154.72242316268,154.193335714339,154.859570788552,153.972069211449,0.153706921113125
04/02/2020,12:46 PM,154.295,154.33,154.1,154.33,33479,154.729243166764,154.188815714339,154.847838509039,153.963801490961,0.0394205226973015
