Date,Time,Open,High,Low,Close,Volume,"Simple Moving Average - SMA - SMA(20)","Volume Adjusted Moving Average - VAMA - VAMA(15)","BOLLINGER BAND ® - BB - BBUpper(20,2)","BOLLINGER BAND ® - BB - BBLower(20,2)"
03/03/2020,10:46 AM,172.1,172.28,172.01,172.045,102926,171.81366,171.621042503568,172.849257914996,170.778062085004
03/03/2020,10:47 AM,172.02,172.1799,171.49,171.64,113631,171.77798,171.590933354121,172.785499384605,170.770460615395
03/03/2020,10:48 AM,171.65,171.86,171.08,171.48,124212,171.73748,171.656466950831,172.72432336667,170.75063663333
03/03/2020,10:49 AM,171.405,171.61,171.16,171.385,63560,171.66825,171.680189533097,172.543740005628,170.792759994372
03/03/2020,10:50 AM,171.4244,171.44,170.8,171.17,108072,171.62325,171.687986625073,172.504018272598,170.742481727402
03/03/2020,10:51 AM,171.1681,171.47,171.11,171.3901,81808,171.563255,171.68510728272,172.328307822945,170.798202177055
03/03/2020,10:52 AM,171.39,171.4578,170.68,170.7,91859,171.493005,171.647376836594,172.302887634662,170.683122365338
03/03/2020,10:53 AM,170.73,171.33,170.7,171.065,74721,171.500255,171.591514684561,172.291880127167,170.708629872833
03/03/2020,10:54 AM,171.01,171.06,170.66,170.9583,59663,171.48317,171.579097023757,172.305499243347,170.660840756652
03/03/2020,10:55 AM,170.94,171.06,170.67,170.85,77251,171.47717,171.565110411163,172.315974830966,170.638365169034
03/03/2020,10:56 AM,170.9,171.0999,170.73,171.04,87790,171.45867,171.549234186439,172.318638432225,170.598701567774
03/03/2020,10:57 AM,171.09,171.36,170.92,171.3,103131,171.45617,171.488312706462,172.317676880054,170.594663119946
03/03/2020,10:58 AM,171.39,171.62,171.17,171.17,94846,171.42017,171.431737434704,172.266188359388,170.574151640612
03/03/2020,10:59 AM,171.13,171.64,171.09,171.575,100075,171.42842,171.369690815796,172.277094610432,170.579745389568
03/03/2020,11:00 AM,171.585,171.77,171.4,171.701,72257,171.45197,171.322062499318,172.303448746885,170.600491253115
03/03/2020,11:01 AM,171.65,171.748,171.18,171.7124,78159,171.46909,171.289080138614,172.327032084042,170.611147915958
03/03/2020,11:02 AM,171.715,171.91,171.48,171.5693,88872,171.447555,171.277618797176,172.272082087408,170.623027912592
03/03/2020,11:03 AM,171.535,171.84,171.15,171.21,71043,171.412555,171.253724575715,172.21471478325,170.61039521675
03/03/2020,11:04 AM,171.25,171.35,170.9,171.22,67500,171.365055,171.245275985623,172.091075810928,170.639034189072
03/03/2020,11:05 AM,171.23,171.4,170.78,170.91,91541,171.304555,171.227093009602,171.967798422834,170.641311577166
03/03/2020,11:06 AM,170.92,170.969,170.34,170.45,84995,171.224805,171.163264027746,171.896260641035,170.553349358965
03/03/2020,11:07 AM,170.41,170.43,170.12,170.39,75119,171.162305,171.150605251422,171.897240492345,170.427369507655
03/03/2020,11:08 AM,170.39,170.83,170.22,170.36,95943,171.106305,171.094959229682,171.903888110311,170.308721889688
03/03/2020,11:09 AM,170.341,170.64,170.13,170.19,81405,171.046555,171.043369881261,171.926468267274,170.166641732726
03/03/2020,11:10 AM,170.19,170.36,170.05,170.29,46172,171.002555,171.027349693586,171.939534571758,170.065575428242
03/03/2020,11:11 AM,170.25,170.25,170,170.04,133832,170.93505,170.923644664679,171.942505814436,169.927594185564
03/03/2020,11:12 AM,170.08,170.139,169.92,170.02,146171,170.90105,170.794947710497,171.981215180876,169.820884819124
03/03/2020,11:13 AM,170.11,170.11,169.31,169.499,219394,170.82275,170.5747066043,172.059684184992,169.585815815008
03/03/2020,11:14 AM,169.47,169.92,169.3,169.6712,103358,170.758395,170.441793992146,172.090678240878,169.426111759122
03/03/2020,11:15 AM,169.59,169.76,169.39,169.5,113984,170.690895,170.309348259752,172.130265325491,169.251524674509
03/03/2020,11:16 AM,169.47,170.4,169.43,170.27,108405,170.652395,170.234775939529,172.093545094167,169.211244905832
03/03/2020,11:17 AM,170.2899,170.37,169.99,170.15,81243,170.594895,170.152222909338,172.019777554433,169.170012445567
03/03/2020,11:18 AM,170.14,170.32,169.77,169.7718,118762,170.524985,170.07547485381,171.967236221225,169.082733778774
03/03/2020,11:19 AM,169.72,169.72,169.37,169.6,111619,170.426235,169.994623685329,171.837509418804,169.014960581196
03/03/2020,11:20 AM,169.5618,169.67,168.95,168.99,153138,170.290685,169.852624972932,171.706929791404,168.874440208596
03/03/2020,11:21 AM,169.0278,169.15,168.51,168.6563,181507,170.13788,169.701264873179,171.566984612837,168.708775387163
03/03/2020,11:22 AM,168.69,169.19,168.59,168.775,93832,169.998165,169.623753081763,171.385952665729,168.610377334271
03/03/2020,11:23 AM,168.77,169.6,168.7174,169.1877,85135,169.89705,169.563143563539,171.209574103391,168.584525896609
03/03/2020,11:24 AM,169.17,169.17,168.43,168.51,159630,169.76155,169.445082643189,171.059248239955,168.463851760045
03/03/2020,11:25 AM,168.53,168.58,168.1399,168.26,134749,169.62905,169.342910484435,170.971040581944,168.287059418056
03/03/2020,11:26 AM,168.2,168.31,167.61,167.63,239158,169.48805,169.097579617821,171.032673941949,167.943426058051
03/03/2020,11:27 AM,167.6,167.98,167.0575,167.825,267963,169.3598,168.878490156579,171.006164228242,167.713435771758
03/03/2020,11:28 AM,167.89,168.28,167.39,168.2207,139970,169.252835,168.769428196858,170.903343673434,167.602326326566
03/03/2020,11:29 AM,168.25,168.72,167.8,168.675,127425,169.177085,168.719706085556,170.787162526438,167.567007473562
03/03/2020,11:30 AM,168.63,168.67,167.52,167.57,143883,169.041085,168.601199781683,170.710574179694,167.371595820306
03/03/2020,11:31 AM,167.5924,167.86,167.34,167.6097,117140,168.91957,168.46336713859,170.633727783986,167.205412216014
03/03/2020,11:32 AM,167.67,168.66,167.645,168.215,74506,168.82932,168.39097339213,170.491502660979,167.167137339021
03/03/2020,11:33 AM,168.17,168.56,167.9,168.43,133448,168.77587,168.317568793811,170.417095341151,167.134644658849
03/03/2020,11:34 AM,168.4,168.699,168.1201,168.6808,77822,168.72635,168.26361867585,170.315468056657,167.137231943343
03/03/2020,11:35 AM,168.685,168.89,168.31,168.79,97482,168.69085,168.234720897066,170.240481762059,167.141218237941
03/03/2020,11:36 AM,168.78,169.3177,168.5,168.58,125376,168.60635,168.218250248994,169.976208459099,167.236491540901
03/03/2020,11:37 AM,168.6748,168.93,168.3001,168.8304,61815,168.54037,168.21099721889,169.720440918344,167.360299081656
03/03/2020,11:38 AM,168.82,169.13,168.6,168.94,51442,168.49878,168.187608541922,169.554386611576,167.443173388424
03/03/2020,11:39 AM,168.915,169.25,168.88,169.07,65138,168.47228,168.190846474027,169.438829366759,167.505730633241
03/03/2020,11:40 AM,169.05,169.26,168.76,169.11,64990,168.47828,168.219051108048,169.458996186446,167.497563813554
03/03/2020,11:41 AM,169.165,169.61,168.82,169.32,91860,168.511465,168.366594454903,169.556816399809,167.466113600191
03/03/2020,11:42 AM,169.3692,169.47,168.91,168.91,54149,168.518215,168.488963014092,169.571995427341,167.464434572659
03/03/2020,11:43 AM,168.96,169.1,168.66,168.73,56634,168.49533,168.527083244559,169.509078903991,167.481581096009
03/03/2020,11:44 AM,168.74,168.74,168.45,168.65,62469,168.50233,168.518344230507,169.518318366239,167.486341633761
03/03/2020,11:45 AM,168.65,168.9408,168.5101,168.8852,68685,168.53359,168.652719969475,169.556280926709,167.510899073291
03/03/2020,11:46 AM,168.87,169.0698,168.31,168.4389,57964,168.574035,168.748704772946,169.510972458471,167.637097541529
03/03/2020,11:47 AM,168.355,168.8974,168.31,168.6201,56119,168.61379,168.777625369182,169.485422761881,167.742157238119
03/03/2020,11:48 AM,168.6202,168.92,168.27,168.53,53353,168.629255,168.809365938804,169.483238143802,167.775271856198
03/03/2020,11:49 AM,168.56,168.67,168.24,168.24,43210,168.607505,168.794923229866,169.477723552948,167.737286447052
03/03/2020,11:50 AM,168.25,168.47,168.2,168.34,40713,168.646005,168.776010302259,169.38788085882,167.90412914118
03/03/2020,11:51 AM,168.44,168.9516,168.35,168.72,47473,168.70152,168.801028179344,169.271047497503,168.131992502497
03/03/2020,11:52 AM,168.62,168.74,168.33,168.7,44292,168.72577,168.793700951437,169.249859153096,168.201680846904
03/03/2020,11:53 AM,168.775,169.17,168.65,168.79,69721,168.74377,168.784822967825,169.250428228368,168.237111771632
03/03/2020,11:54 AM,168.87,169.37,168.79,169.37,66394,168.77823,168.807916113532,169.352331343264,168.204128656736
03/03/2020,11:55 AM,169.3,169.91,169.29,169.39,105581,168.80823,168.853446042801,169.441331218144,168.175128781856
03/03/2020,11:56 AM,169.39,169.45,169.12,169.42,67890,168.85023,168.848534274971,169.52713167116,168.17332832884
03/03/2020,11:57 AM,169.44,169.72,169.4173,169.5024,64399,168.88383,168.891389971566,169.617769049477,168.149890950523
03/03/2020,11:58 AM,169.45,169.75,169.33,169.7,55725,168.92183,168.951346468205,169.73760338051,168.10605661949
03/03/2020,11:59 AM,169.725,169.99,169.64,169.93,62201,168.96483,169.039535332957,169.890562514476,168.039097485524
03/03/2020,12:00 PM,169.98,170,169.71,169.9199,56032,169.005325,169.106790786664,170.019543015735,167.991106984265
03/03/2020,12:01 PM,169.91,169.91,169.53,169.88,74266,169.033325,169.212741923407,170.109758641,167.956891359
03/03/2020,12:02 PM,169.8609,169.87,169.56,169.59,46469,169.067325,169.269317842666,170.168697318261,167.965952681739
03/03/2020,12:03 PM,169.61,169.92,169.5,169.635,77946,169.112575,169.342989535428,170.22905342945,167.99609657055
03/03/2020,12:04 PM,169.67,169.79,169.525,169.66,37317,169.163075,169.407905318855,170.282656521577,168.043493478423
03/03/2020,12:05 PM,169.62,169.91,169.52,169.8927,53051,169.21345,169.482409706845,170.368586288937,168.058313711063
03/03/2020,12:06 PM,169.9193,170.25,169.91,170.09,84052,169.296005,169.572806268595,170.453917334294,168.138092665706
03/03/2020,12:07 PM,170.0916,170.3,169.92,169.97,65302,169.3635,169.638296350469,170.51329259521,168.21370740479
03/03/2020,12:08 PM,169.97,170.18,169.82,170.16,51369,169.445,169.727081471683,170.577868929754,168.312131070245
03/03/2020,12:09 PM,170.1301,170.37,170.13,170.315,66368,169.54875,169.791884279336,170.598183543402,168.499316456598
03/03/2020,12:10 PM,170.32,170.48,170.16,170.3482,77500,169.64916,169.882901404211,170.596044806959,168.702275193041
03/03/2020,12:11 PM,170.35,170.4496,170.145,170.3079,64646,169.728555,169.945786447451,170.614837454941,168.842272545058
03/03/2020,12:12 PM,170.27,170.45,170.07,170.1726,105574,169.802185,169.999476661608,170.571380161943,169.032989838057
03/03/2020,12:13 PM,170.25,170.38,169.99,170.0008,84403,169.862725,170.016168263659,170.479155628339,169.246294371661
03/03/2020,12:14 PM,170.03,170.06,169.6,169.665,50400,169.877475,170.003763327151,170.459179323093,169.295770676906
03/03/2020,12:15 PM,169.69,169.713,169.34,169.35,82335,169.875475,169.955645139266,170.464103507218,169.286846492781
03/03/2020,12:16 PM,169.4,169.45,169.16,169.32,101443,169.870475,169.899486684857,170.475952100726,169.264997899274
03/03/2020,12:17 PM,169.3499,169.44,169.115,169.14,88589,169.852355,169.850967128988,170.519372305559,169.185337694441
03/03/2020,12:18 PM,169.1,169.3,169.07,169.12,76722,169.823355,169.814929546283,170.561036805342,169.085673194658
03/03/2020,12:19 PM,169.16,169.38,168.92,169.2,107365,169.786855,169.762958691817,170.570618424722,169.003091575278
03/03/2020,12:20 PM,169.235,169.29,169,169,56513,169.74086,169.719950943805,170.592981417156,168.888738582844
03/03/2020,12:21 PM,169.04,169.06,168.85,168.94,52348,169.69386,169.656343464585,170.611290253289,168.776429746711
03/03/2020,12:22 PM,168.96,169.22,168.76,168.89,72751,169.65886,169.589372621024,170.640623245212,168.677096754787
03/03/2020,12:23 PM,168.91,169.12,168.91,168.972,62114,169.62571,169.530490236199,170.652211267245,168.599208732755
03/03/2020,12:24 PM,169,169.06,168.71,168.95,59080,169.59021,169.454852652562,170.657798634095,168.522621365904
03/03/2020,12:25 PM,168.9231,169.13,168.58,169.01,45796,169.546075,169.374131468301,170.632805227589,168.459344772411
03/03/2020,12:26 PM,169.03,169.12,168.68,168.72,63115,169.477575,169.282435025637,170.590913532313,168.364236467687
03/03/2020,12:27 PM,168.78,168.78,168.19,168.2899,76266,169.39357,169.125217953189,170.595615436929,168.19152456307
03/03/2020,12:28 PM,168.23,168.4659,168.07,168.27,51892,169.29907,169.012217624046,170.541724880655,168.056415119345
03/03/2020,12:29 PM,168.32,168.34,168.01,168.185,59413,169.19257,168.9345019393,170.43379108926,167.95134891074
03/03/2020,12:30 PM,168.22,168.42,168.08,168.14,63188,169.08216,168.853068957886,170.284804129257,167.879515870743
03/03/2020,12:31 PM,168.146,168.33,168,168,91541,168.966765,168.730873061762,170.118639655151,167.814890344849
03/03/2020,12:32 PM,168.01,168.25,167.88,167.98,153243,168.857135,168.592227711626,169.944643021649,167.769626978351
03/03/2020,12:33 PM,167.9465,168,167.6,167.94,73860,168.754095,168.510770195639,169.777246076778,167.730943923222
03/03/2020,12:34 PM,167.99,168.14,167.9,168.05,90932,168.673345,168.402661714544,169.650051837228,167.696638162772
03/03/2020,12:35 PM,168.0675,168.0675,167.7,167.76,75297,168.593845,168.327354447781,169.595814393694,167.591875606306
03/03/2020,12:36 PM,167.7938,167.93,167.71,167.82,53597,168.518845,168.273088117134,169.516717569977,167.520972430023
03/03/2020,12:37 PM,167.8703,168.05,167.69,167.83,59832,168.453345,168.206933508283,169.451505030231,167.455184969769
03/03/2020,12:38 PM,167.82,168.1099,167.82,167.92,87748,168.393345,168.141130483707,169.367988035121,167.418701964879
03/03/2020,12:39 PM,167.9248,168.08,167.76,167.78,38318,168.322345,168.084282099336,169.257687186547,167.387002813453
03/03/2020,12:40 PM,167.8045,168.34,167.7901,168.2,103665,168.282345,168.057661471906,169.165303326267,167.399386673733
03/03/2020,12:41 PM,168.22,168.47,168.05,168.41,92605,168.255845,168.049828784264,169.088649626525,167.423040373475
03/03/2020,12:42 PM,168.4,168.43,168.08,168.2338,53673,168.223035,168.042486379226,169.003370982213,167.442699017787
03/03/2020,12:43 PM,168.21,168.22,167.8606,167.93,57291,168.170935,168.026674088007,168.88019573707,167.46167426293
03/03/2020,12:44 PM,167.9034,168.14,167.85,167.99,75982,168.122935,168.016259431725,168.738559750262,167.507310249738
03/03/2020,12:45 PM,167.92,168,167.64,167.7,48283,168.057435,167.996284059844,168.547568423807,167.567301576192
03/03/2020,12:46 PM,167.71,168.58,167.69,168.58,67390,168.050435,168.030741871105,168.505243897365,167.595626102635
03/03/2020,12:47 PM,168.58,168.745,168.41,168.705,39453,168.07119,168.064513817704,168.599726113812,167.542653886188
03/03/2020,12:48 PM,168.705,168.83,168.52,168.79,45651,168.09719,168.107269231912,168.707172707606,167.487207292394
03/03/2020,12:49 PM,168.8208,169.03,168.8208,168.85,62982,168.13044,168.161322110657,168.822869861833,167.438010138167
03/03/2020,12:50 PM,168.85,169.06,168.53,168.6,62107,168.15344,168.22190055462,168.875535667864,167.431344332136
03/03/2020,12:51 PM,168.62,168.64,168.3584,168.5,35827,168.17844,168.255746596663,168.912084432646,167.444795567354
03/03/2020,12:52 PM,168.53,168.62,168.285,168.31,38637,168.19494,168.286055628554,168.924824287788,167.465055712212
03/03/2020,12:53 PM,168.3,168.35,168.1,168.19,62970,168.20744,168.315521072201,168.927934325851,167.486945674149
03/03/2020,12:54 PM,168.2,168.4,168.11,168.29,27140,168.21944,168.338215879477,168.937034477132,167.501845522868
03/03/2020,12:55 PM,168.27,168.27,167.8,167.83,60797,168.22294,168.318271138245,168.932170931076,167.513709068924
03/03/2020,12:56 PM,167.86,168.05,167.77,167.8502,35927,168.22445,168.285574308302,168.930363795037,167.518536204963
03/03/2020,12:57 PM,167.81,167.84,167.5,167.59,64942,168.21245,168.23159641447,168.952129312996,167.472770687003
03/03/2020,12:58 PM,167.61,168,167.59,167.86,35414,168.20945,168.236991350907,168.954317965518,167.464582034482
03/03/2020,12:59 PM,167.8503,168.3,167.8503,168.265,36903,168.2337,168.264324138521,168.952175981576,167.515224018424
03/03/2020,1:00 PM,168.2877,168.4,168.08,168.0976,25061,168.22858,168.297223391011,168.949399243989,167.507760756011
03/03/2020,1:01 PM,168.04,168.06,167.5,167.5,46456,168.18308,168.214767347233,168.964669727729,167.401490272271
03/03/2020,1:02 PM,167.48,167.7321,167.41,167.6764,59301,168.15521,168.141540990266,168.966755424272,167.343664575727
03/03/2020,1:03 PM,167.69,167.84,167.52,167.71,34749,168.14421,168.076831792784,168.973438831887,167.314981168113
03/03/2020,1:04 PM,167.6762,167.87,167.38,167.4638,59252,168.1179,167.952803859468,168.996926165716,167.238873834284
03/03/2020,1:05 PM,167.455,167.55,167.31,167.5127,28104,168.108535,167.872119740898,169.008902432288,167.208167567712
03/03/2020,1:06 PM,167.55,167.56,167.24,167.36,39537,168.047535,167.806882566584,168.976718831704,167.118351168296
03/03/2020,1:07 PM,167.33,167.66,167.3101,167.49,32449,167.986785,167.761086913137,168.894715257847,167.078854742152
03/03/2020,1:08 PM,167.52,167.65,167.13,167.2748,40558,167.911025,167.686506275555,168.790645772552,167.031404227448
03/03/2020,1:09 PM,167.28,167.42,167,167.07,118767,167.822025,167.561753700066,168.662964060506,166.981085939494
03/03/2020,1:10 PM,167.0701,167.48,167,167.04,55812,167.744025,167.498059575566,168.571132068942,166.916917931058
03/03/2020,1:11 PM,167.13,167.44,166.91,166.94,85492,167.666025,167.418928459079,168.487463800821,166.844586199179
03/03/2020,1:12 PM,166.955,167.09,166.67,166.9301,75347,167.59703,167.356924628364,168.42231590464,166.77174409536
03/03/2020,1:13 PM,166.965,167.0309,166.67,166.67,65225,167.52103,167.278942615499,168.3925499736,166.6495100264
03/03/2020,1:14 PM,166.71,166.74,166.3001,166.39,72131,167.42603,167.159038202021,168.353946949088,166.498113050912
03/03/2020,1:15 PM,166.41,166.55,166.1,166.5,134031,167.35953,167.040951686477,168.350594490554,166.368465509446
03/03/2020,1:16 PM,166.5467,167.05,166.49,166.864,76109,167.31022,167.005334482487,168.29685139336,166.32358860664
03/03/2020,1:17 PM,166.82,166.878,166.6,166.6259,69927,167.262015,166.938166641485,168.282872493059,166.241157506941
03/03/2020,1:18 PM,166.628,166.9,166.55,166.61,47149,167.199515,166.89586882237,168.219334847386,166.179695152614
03/03/2020,1:19 PM,166.57,166.7005,166.44,166.6265,42129,167.11759,166.850080454167,168.040521893286,166.194658106714
03/03/2020,1:20 PM,166.56,166.6152,166.01,166.0309,85379,167.014255,166.764927097175,167.937935627644,166.090574372356
03/03/2020,1:21 PM,166.18,166.51,166.18,166.33,43444,166.955755,166.724290657877,167.897003236066,166.014506763934
03/03/2020,1:22 PM,166.355,166.3561,165.77,165.86,134819,166.864935,166.600966081867,167.859532965557,165.870337034443
03/03/2020,1:23 PM,165.8599,166.2127,165.75,165.955,76318,166.777185,166.536141145896,167.767737488806,165.786632511194
03/03/2020,1:24 PM,165.9,165.945,165.57,165.605,113182,166.684245,166.392669754032,167.745922145796,165.622567854204
03/03/2020,1:25 PM,165.6,165.84,165.28,165.78,81463,166.59761,166.321098760632,167.657515720144,165.537704279856
03/03/2020,1:26 PM,165.8263,166,165.58,165.62,60765,166.51061,166.2399777221,167.591360061561,165.429859938439
03/03/2020,1:27 PM,165.605,165.61,164.89,165.018,266221,166.38701,165.964221688719,167.553478526612,165.220541473388
03/03/2020,1:28 PM,165.03,165.04,164.65,164.82,163440,166.26427,165.805309400432,167.542494645496,164.986045354504
03/03/2020,1:29 PM,164.81,165.39,164.81,165.35,78617,166.17827,165.752376781763,167.45952407488,164.89701592512
03/03/2020,1:30 PM,165.3618,165.76,165.2,165.7,82803,166.11127,165.678847300996,167.344513173268,164.878026826732
03/03/2020,1:31 PM,165.69,165.7,165.2701,165.51,76557,166.03977,165.606335497496,167.237846026123,164.841693973877
03/03/2020,1:32 PM,165.52,165.8299,165.42,165.5701,52283,165.97177,165.554227279614,167.113028360057,164.830511639943
03/03/2020,1:33 PM,165.62,165.62,165.25,165.4,59836,165.90827,165.512592619753,167.028189999111,164.788350000889
03/03/2020,1:34 PM,165.37,166.1611,165.26,166.135,139584,165.89552,165.538967491092,166.998896225227,164.792143774773
03/03/2020,1:35 PM,166.1,166.4391,165.96,166.2748,80179,165.88426,165.550227832391,166.967137367742,164.801382632258
03/03/2020,1:36 PM,166.24,166.35,166.02,166.275,61037,165.85481,165.557012895323,166.858658414666,164.850961585334
03/03/2020,1:37 PM,166.3,166.3,165.9001,165.96,70546,165.821515,165.548522994454,166.763095820271,164.879934179729
03/03/2020,1:38 PM,165.97,166.06,165.61,165.83,68631,165.782515,165.540480172753,166.652091403247,164.912938596753
03/03/2020,1:39 PM,165.84,166.39,165.76,166.25,63872,165.76369,165.567521749012,166.57362327355,164.95375672645
03/03/2020,1:40 PM,166.28,166.47,166.19,166.38,65690,165.781145,165.593464913051,166.627584936379,164.934705063621
03/03/2020,1:41 PM,166.37,166.42,165.9,165.965,66794,165.762895,165.610085553582,166.576307863105,164.949482136895
03/03/2020,1:42 PM,165.9757,166.15,165.57,165.7095,80035,165.75537,165.746941240793,166.56783434531,164.94290565469
03/03/2020,1:43 PM,165.65,165.76,165.33,165.33,45156,165.72412,165.868477927301,166.55141049457,164.89682950543
03/03/2020,1:44 PM,165.375,165.54,164.9,164.9,86324,165.68887,165.829507075693,166.590222401875,164.787517598125
03/03/2020,1:45 PM,164.9,165.02,164.61,164.6436,83542,165.63205,165.749194190349,166.64020625873,164.62389374127
03/03/2020,1:46 PM,164.67,164.9794,164.5645,164.8981,92308,165.595955,165.6951971524,166.653723937854,164.538186062146
03/03/2020,1:47 PM,164.8881,165.21,164.84,165.0338,90290,165.596745,165.649109452308,166.65280838914,164.54068161086
03/03/2020,1:48 PM,165.048,165.0654,164.56,164.59,81981,165.585245,165.587950409152,166.679220055448,164.491269944552
03/03/2020,1:49 PM,164.59,164.83,164.3,164.4,154782,165.537745,165.369481705504,166.745076570831,164.330413429169
03/03/2020,1:50 PM,164.39,164.71,164.2827,164.4925,112165,165.47737,165.229716550587,166.764347484048,164.190392515952
03/03/2020,1:51 PM,164.495,165.05,164.48,165.02,111061,165.45287,165.161311061227,166.754996938663,164.150743061337
03/03/2020,1:52 PM,165.015,165.1052,164.8472,165,71883,165.424365,165.108004598616,166.739870263045,164.108859736955
03/03/2020,1:53 PM,165.03,165.03,164.5,164.59,89622,165.383865,165.033920843995,166.748821906684,164.018908093316
03/03/2020,1:54 PM,164.5696,164.88,164.5,164.6226,104696,165.308245,164.943571046202,166.665926089898,163.950563910102
03/03/2020,1:55 PM,164.6825,164.899,164.43,164.67,186157,165.228005,164.843841102392,166.536504038555,163.919505961445
03/03/2020,1:56 PM,164.67,164.68,164.35,164.445,53253,165.136505,164.777237368033,166.394304822667,163.878705177333
03/03/2020,1:57 PM,164.45,164.5,164.25,164.29,76789,165.053005,164.699440555649,166.302747667078,163.803262332922
03/03/2020,1:58 PM,164.28,164.59,164.22,164.41,122885,164.982005,164.657245232774,166.208234820999,163.755775179001
03/03/2020,1:59 PM,164.393,164.62,164.3,164.48,134202,164.893505,164.628667198789,165.989474942062,163.797535057938
03/03/2020,2:00 PM,164.45,164.46,164,164.08,141341,164.778505,164.580129587259,165.694296850752,163.862713149248
03/03/2020,2:01 PM,164.08,164.54,163.94,164,134482,164.680255,164.515666985733,165.480081477395,163.880428522605
03/03/2020,2:02 PM,164.01,164.465,163.945,164.31,122131,164.61028,164.47330851175,165.27034445929,163.95021554071
03/03/2020,2:03 PM,164.335,164.3891,164.04,164.16,103556,164.55178,164.448869105733,165.150901966202,163.952658033798
03/03/2020,2:04 PM,164.16,164.2725,163.78,163.81,116211,164.49728,164.409189142269,165.155202647743,163.839357352257
03/03/2020,2:05 PM,163.83,163.916,163.25,163.44,171501,164.4371,164.308278407261,165.235637395486,163.638562604514
03/03/2020,2:06 PM,163.435,163.49,163.11,163.11,215417,164.347695,164.125441631754,165.30447273693,163.39091726307
03/03/2020,2:07 PM,163.11,163.17,162.26,162.43,354842,164.217505,163.813051774894,165.437746247411,162.997263752589
03/03/2020,2:08 PM,162.45,162.92,162.44,162.8,410807,164.128005,163.614625778448,165.481172130066,162.774837869933
03/03/2020,2:09 PM,162.79,163,162.74,162.78,123160,164.047005,163.530172659476,165.514466931994,162.579543068006
03/03/2020,2:10 PM,162.82,162.84,162.41,162.435,190177,163.94413,163.35999647476,165.553828830335,162.334431169665
03/03/2020,2:11 PM,162.42,162.77,162.4,162.6,147659,163.82313,163.293723800855,165.45481752045,162.19144247955
03/03/2020,2:12 PM,162.595,163.44,162.5201,163.295,272232,163.73788,163.266137208067,165.290978056903,162.184781943097
03/03/2020,2:13 PM,163.28,163.5,162.95,162.965,127411,163.65663,163.201427108826,165.192844283349,162.120415716651
03/03/2020,2:14 PM,162.995,164.12,162.94,164.04,165154,163.6275,163.189591481792,165.110515509018,162.144484490982
03/03/2020,2:15 PM,164.09,164.3965,163.73,164.3227,127251,163.610135,163.196183150017,165.051463618012,162.168806381988
03/03/2020,2:16 PM,164.36,164.48,163.725,164.145,141029,163.595135,163.205403678451,165.007347584964,162.182922415036
03/03/2020,2:17 PM,164.145,164.19,163.62,163.65,121426,163.563135,163.176377585279,164.939464519102,162.186805480898
03/03/2020,2:18 PM,163.6845,163.87,163.49,163.49,87307,163.517135,163.149505381291,164.837533661434,162.196736338566
03/03/2020,2:19 PM,163.49,163.65,163.2701,163.4432,84535,163.465295,163.130552458221,164.709631995336,162.220958004664
03/03/2020,2:20 PM,163.4,163.73,163.28,163.46,90483,163.434295,163.121804010207,164.64630313443,162.22228686557
03/03/2020,2:21 PM,163.4625,163.56,163.16,163.44,111991,163.406295,163.13674371257,164.590283934868,162.222306065132
03/03/2020,2:22 PM,163.43,164.14,163.43,163.77,114937,163.379295,163.276479703044,164.50269765172,162.25589234828
03/03/2020,2:23 PM,163.75,164.0679,163.6,163.9923,121207,163.37091,163.415921630596,164.473183673637,162.268636326363
03/03/2020,2:24 PM,163.9812,164.0088,163.36,163.4,106815,163.35041,163.454048076297,164.434354413516,162.266465586484
03/03/2020,2:25 PM,163.37,163.495,163.04,163.1401,69491,163.335415,163.54509598296,164.422280620538,162.248549379462
03/03/2020,2:26 PM,163.16,163.65,163.08,163.4,129936,163.349915,163.609599196721,164.432092313158,162.267737686842
03/03/2020,2:27 PM,163.38,163.67,163.19,163.49,106761,163.402915,163.652322996962,164.400185162526,162.405644837474
03/03/2020,2:28 PM,163.52,164.42,163.27,164.2886,168045,163.477345,163.763694528816,164.505243225431,162.449446774569
03/03/2020,2:29 PM,164.3,164.56,163.99,164.4016,212330,163.558425,163.813770531919,164.609077343792,162.507772656208
03/03/2020,2:30 PM,164.42,164.85,164.395,164.67,130077,163.670175,163.839719516135,164.694197044428,162.646152955572
03/03/2020,2:31 PM,164.665,164.89,164.34,164.71,104098,163.775675,163.866740092836,164.771311704567,162.780038295433
03/03/2020,2:32 PM,164.692,165.18,164.5,165.11,135276,163.866425,163.976423911838,164.992580028154,162.740269971847
03/03/2020,2:33 PM,165.17,165.45,165.13,165.31,134549,163.983675,164.098311175256,165.195080484336,162.772269515664
03/03/2020,2:34 PM,165.31,165.38,164.79,165.0101,143952,164.03218,164.197587138261,165.323755573608,162.740604426392
03/03/2020,2:35 PM,165.0448,165.25,164.87,165.1562,109099,164.073855,164.287825234862,165.451179964498,162.696530035502
03/03/2020,2:36 PM,165.1221,165.2,164.4051,164.59,128084,164.096105,164.357630191308,165.491566435462,162.700643564538
03/03/2020,2:37 PM,164.625,165.06,164.59,165.045,103149,164.165855,164.430384521583,165.603954710692,162.727755289308
03/03/2020,2:38 PM,165.09,165.35,165.0164,165.06,89915,164.244355,164.48900395661,165.697635715449,162.791074284551
